,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index
10735,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-40434:Greg Ward,52500,10735
10736,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-40434:Greg Ward,52500,10736
10737,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-40434:Greg Ward,52500,10737
10738,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,52500,10738
10739,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,52500,10739
10740,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,52500,10740
10741,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,52500,10741
10742,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,52500,10742
10743,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,52500,10743
10744,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,52500,10744
10745,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,52000,10745
10746,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,52000,10746
10747,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,52000,10747
10748,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,52000,10748
10749,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,52000,10749
10750,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,54500,10750
10751,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,54500,10751
10752,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,54500,10752
10753,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,54500,10753
10754,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,54500,10754
10755,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,54000,10755
10756,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,54000,10756
10757,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,54000,10757
10758,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-64907:JJ Arcega-Whiteside,54000,10758
10759,41364-64907:JJ Arcega-Whiteside,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,54000,10759
10760,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,52500,10760
10761,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,52500,10761
10762,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,52500,10762
10763,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,52500,10763
10764,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,52500,10764
10765,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-28157:Bennie Fowler III,52500,10765
10766,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-28157:Bennie Fowler III,52500,10766
10767,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-28157:Bennie Fowler III,52500,10767
10768,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,52500,10768
10769,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,52500,10769
10770,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-27771:Cody Latimer,52000,10770
10771,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-27771:Cody Latimer,52000,10771
10772,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-27771:Cody Latimer,52000,10772
10773,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,52000,10773
10774,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,52000,10774
10775,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,53500,10775
10776,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,53500,10776
10777,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,53500,10777
10778,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-64907:JJ Arcega-Whiteside,53500,10778
10779,41364-64907:JJ Arcega-Whiteside,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-21980:Alshon Jeffery,53500,10779
10780,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-40434:Greg Ward,52000,10780
10781,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-40434:Greg Ward,52000,10781
10782,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,41364-40434:Greg Ward,52000,10782
10783,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,52000,10783
10784,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-21980:Alshon Jeffery,52000,10784
10785,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-28157:Bennie Fowler III,52000,10785
10786,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-28157:Bennie Fowler III,52000,10786
10787,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,41364-28157:Bennie Fowler III,52000,10787
10788,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,52000,10788
10789,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-21980:Alshon Jeffery,52000,10789
10790,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-27771:Cody Latimer,51500,10790
10791,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-27771:Cody Latimer,51500,10791
10792,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,41364-27771:Cody Latimer,51500,10792
10793,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,51500,10793
10794,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-71806:Kaden Smith,41364-21980:Alshon Jeffery,51500,10794
10795,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,51500,10795
10796,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,51500,10796
10797,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,51500,10797
10798,41364-64907:JJ Arcega-Whiteside,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,51500,10798
10799,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-21980:Alshon Jeffery,51500,10799
10800,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,51500,10800
10801,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,51500,10801
10802,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,51500,10802
10803,41364-64907:JJ Arcega-Whiteside,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,51500,10803
10804,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-21980:Alshon Jeffery,51500,10804
10805,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,51000,10805
10806,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,51000,10806
10807,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,51000,10807
10808,41364-64907:JJ Arcega-Whiteside,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,51000,10808
10809,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,41364-21980:Alshon Jeffery,51000,10809
10810,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,50000,10810
10811,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,50000,10811
10812,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,50000,10812
10813,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,50000,10813
10814,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-40434:Greg Ward,41364-21980:Alshon Jeffery,50000,10814
10815,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-40434:Greg Ward,41364-27771:Cody Latimer,49500,10815
10816,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-40434:Greg Ward,41364-27771:Cody Latimer,49500,10816
10817,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,41364-27771:Cody Latimer,49500,10817
10818,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,49500,10818
10819,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-40434:Greg Ward,41364-21980:Alshon Jeffery,49500,10819
10820,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,49500,10820
10821,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,49500,10821
10822,41364-63819:Darius Slayton,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,49500,10822
10823,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,49500,10823
10824,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,41364-21980:Alshon Jeffery,49500,10824
10825,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,54500,10825
10826,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,54500,10826
10827,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,54500,10827
10828,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,54500,10828
10829,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,54500,10829
10830,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,54000,10830
10831,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,54000,10831
10832,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,54000,10832
10833,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,54000,10833
10834,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,54000,10834
10835,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,52000,10835
10836,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,52000,10836
10837,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,52000,10837
10838,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,52000,10838
10839,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,52000,10839
10840,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,51500,10840
10841,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,51500,10841
10842,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,51500,10842
10843,41364-83074:Dallas Goedert,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-27771:Cody Latimer,51500,10843
10844,41364-27771:Cody Latimer,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-83074:Dallas Goedert,41364-21980:Alshon Jeffery,51500,10844
10845,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,54000,10845
10846,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,54000,10846
10847,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,54000,10847
10848,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-71806:Kaden Smith,54000,10848
10849,41364-71806:Kaden Smith,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,54000,10849
10850,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,53500,10850
10851,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,53500,10851
10852,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,53500,10852
10853,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-64907:JJ Arcega-Whiteside,53500,10853
10854,41364-64907:JJ Arcega-Whiteside,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,53500,10854
10855,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,52000,10855
10856,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,52000,10856
10857,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,52000,10857
10858,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-40434:Greg Ward,52000,10858
10859,41364-40434:Greg Ward,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,52000,10859
10860,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-28157:Bennie Fowler III,52000,10860
10861,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-28157:Bennie Fowler III,52000,10861
10862,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-28157:Bennie Fowler III,52000,10862
10863,41364-70496:Aldrick Rosas,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-21980:Alshon Jeffery,41364-28157:Bennie Fowler III,52000,10863
10864,41364-28157:Bennie Fowler III,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-21980:Alshon Jeffery,52000,10864
10865,41364-21980:Alshon Jeffery,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-27771:Cody Latimer,51500,10865
10866,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-41235:Jake Elliott,41364-70496:Aldrick Rosas,41364-27771:Cody Latimer,51500,10866
10867,41364-41235:Jake Elliott,41364-71845:Miles Sanders,41364-21980:Alshon Jeffery,41364-70496:Aldrick Rosas,41364-27771:Cody Latimer,51500,10867
